"RecordNo";"project_id";"plants";"Awareness_score";"Usage_score";"Preference_score";"Familiarity_score";"FutureUsage_score";"Satisfaction_score"
2285;1;"Babka";4;5;5;4;5;4
2285;1;"Babka";4;5;5;4;5;4
2285;1;"Babka";4;5;5;4;5;4
2285;1;"Babka";4;5;4;4;5;4
2285;1;"Babka";4;5;4;4;5;4
2285;1;"Babka";4;5;5;4;5;4
2285;1;"Babka";4;5;5;4;5;4
2285;1;"Babka";4;5;4;4;5;4
2285;1;"Babka";4;5;5;4;5;4
2285;1;"Babka";4;5;4;4;5;4
2285;1;"Babka";4;5;5;4;5;4
2285;1;"Babka";4;5;5;4;5;4
2285;1;"Babka";4;5;5;4;5;4
2285;1;"Babka";4;5;5;4;5;4
2285;1;"Babka";4;5;5;4;5;4
2285;1;"Babka";4;5;5;4;5;4
2285;1;"Babka";4;5;5;4;5;4
2285;1;"Babka";4;5;4;4;5;4
2285;1;"Babka";4;5;5;4;5;4
2285;1;"Babka";4;5;5;4;5;4
2285;1;"Babka";4;5;5;4;5;4
2285;1;"Babka";4;5;5;4;5;4
2285;1;"Babka";4;5;4;4;5;4
2285;1;"Fiolek";1;4;5;1;1;2
2285;1;"Fiolek";1;4;4;1;1;2
2285;1;"Fiolek";1;4;4;1;1;2
2285;1;"Fiolek";1;4;5;1;1;2
2285;1;"Fiolek";1;4;5;1;1;2
2285;1;"Fiolek";1;4;4;1;1;2
2285;1;"Fiolek";1;4;4;1;1;2
2285;1;"Fiolek";1;4;5;1;1;2
2285;1;"Fiolek";1;4;5;1;1;2
2285;1;"Fiolek";1;4;4;1;1;2
2285;1;"Fiolek";1;4;5;1;1;2
2285;1;"Fiolek";1;4;5;1;1;2
2285;1;"Fiolek";1;4;5;1;1;2
2285;1;"Fiolek";1;4;4;1;1;2
2285;1;"Fiolek";1;4;5;1;1;2
2285;1;"Fiolek";1;4;4;1;1;2
2285;1;"Fiolek";1;4;4;1;1;2
2285;1;"Fiolek";1;4;5;1;1;2
2285;1;"Fiolek";1;4;5;1;1;2
2285;1;"Fiolek";1;4;5;1;1;2
2285;1;"Fiolek";1;4;5;1;1;2
2285;1;"Fiolek";1;4;4;1;1;2
2285;1;"Fiolek";1;4;4;1;1;2
2285;1;"Fiolek";1;4;5;1;1;2
2285;1;"Fiolek";1;4;5;1;1;2
2285;1;"Fiolek";1;4;4;1;1;2
2285;1;"Fiolek";1;4;4;1;1;2
2285;1;"Fiolek";1;4;5;1;1;2
2285;1;"Fiolek";1;4;4;1;1;2
2285;1;"Fiolek";1;4;5;1;1;2
2285;1;"Fiolek";1;4;5;1;1;2
2285;1;"Fiolek";1;4;4;1;1;2
2285;1;"Fiolek";1;4;4;1;1;2
2285;1;"Fiolek";1;4;4;1;1;2
2285;1;"Fiolek";1;4;4;1;1;2
2285;1;"Chaber";1;2;4;1;3;1
2285;1;"Chaber";1;2;4;1;3;1
2285;1;"Chaber";1;2;4;1;3;1
2285;1;"Chaber";1;2;4;1;3;1
2285;1;"Chaber";1;2;5;1;3;1
2285;1;"Chaber";1;2;4;1;3;1
2285;1;"Chaber";1;2;5;1;3;1
2285;1;"Chaber";1;2;4;1;3;1
2285;1;"Chaber";1;2;5;1;3;1
2285;1;"Chaber";1;2;4;1;3;1
2285;1;"Chaber";1;2;4;1;3;1
2285;1;"Chaber";1;2;4;1;3;1
2285;1;"Chaber";1;2;5;1;3;1
2285;1;"Chaber";1;2;5;1;3;1
2285;1;"Chaber";1;2;5;1;3;1
2285;1;"Chaber";1;2;4;1;3;1
2285;1;"Chaber";1;2;4;1;3;1
2285;1;"Chaber";1;2;4;1;3;1
2285;1;"Chaber";1;2;4;1;3;1
2285;1;"Chaber";1;2;4;1;3;1
2285;1;"Chaber";1;2;5;1;3;1
2285;1;"Chaber";1;2;5;1;3;1
2285;1;"Chaber";1;2;5;1;3;1
2285;1;"Chaber";1;2;5;1;3;1
2285;1;"Chaber";1;2;5;1;3;1
2285;1;"Chaber";1;2;5;1;3;1
2285;1;"Chaber";1;2;4;1;3;1
2285;1;"Chaber";1;2;4;1;3;1
2285;1;"Chaber";1;2;4;1;3;1
2285;1;"Chaber";1;2;5;1;3;1
2285;1;"Chaber";1;2;4;1;3;1
2285;1;"Chaber";1;2;4;1;3;1
2285;1;"Chaber";1;2;4;1;3;1
2285;1;"Chaber";1;2;5;1;3;1
2285;1;"Chaber";1;2;5;1;3;1
2285;1;"Chaber";1;2;5;1;3;1
2285;1;"Chaber";1;2;4;1;3;1
2285;1;"Chaber";1;2;4;1;3;1
2285;1;"Chaber";1;2;4;1;3;1
2285;1;"Chaber";1;2;4;1;3;1
2285;1;"Dzwonek";1;2;4;1;5;1
2285;1;"Dzwonek";1;2;5;1;5;1
2285;1;"Dzwonek";1;2;4;1;5;1
2285;1;"Dzwonek";1;2;5;1;5;1
2285;1;"Dzwonek";1;2;4;1;5;1
2285;1;"Dzwonek";1;2;4;1;5;1
2285;1;"Dzwonek";1;2;4;1;5;1
2285;1;"Dzwonek";1;2;5;1;5;1
2285;1;"Dzwonek";1;2;4;1;5;1
2285;1;"Dzwonek";1;2;5;1;5;1
2285;1;"Dzwonek";1;2;4;1;5;1
2285;1;"Dzwonek";1;2;4;1;5;1
2285;1;"Dzwonek";1;2;5;1;5;1
2285;1;"Dzwonek";1;2;5;1;5;1
2285;1;"Dzwonek";1;2;4;1;5;1
2285;1;"Dzwonek";1;2;4;1;5;1
2285;1;"Dzwonek";1;2;5;1;5;1
2285;1;"Dzwonek";1;2;5;1;5;1
2285;1;"Dzwonek";1;2;4;1;5;1
2285;1;"Dzwonek";1;2;4;1;5;1
2285;1;"Dzwonek";1;2;4;1;5;1
2285;1;"Dzwonek";1;2;5;1;5;1
2285;1;"Dzwonek";1;2;5;1;5;1
2285;1;"Dzwonek";1;2;4;1;5;1
2285;1;"Dzwonek";1;2;4;1;5;1
2285;1;"Dzwonek";1;2;4;1;5;1
2285;1;"Dzwonek";1;2;5;1;5;1
2285;1;"Dzwonek";1;2;5;1;5;1
2285;1;"Dzwonek";1;2;4;1;5;1
2285;1;"Dzwonek";1;2;5;1;5;1
2285;1;"Dzwonek";1;2;4;1;5;1
2285;1;"Dzwonek";1;2;5;1;5;1
2285;1;"Dzwonek";1;2;5;1;5;1
2285;1;"Dzwonek";1;2;5;1;5;1
2285;1;"Dzwonek";1;2;5;1;5;1
2285;1;"Dzwonek";1;2;5;1;5;1
2285;1;"Jaskier";2;1;5;5;2;1
2285;1;"Jaskier";2;1;5;5;2;1
2285;1;"Jaskier";2;1;4;5;2;1
2285;1;"Jaskier";2;1;4;5;2;1
2285;1;"Jaskier";2;1;5;5;2;1
2285;1;"Jaskier";2;1;5;5;2;1
2285;1;"Jaskier";2;1;5;5;2;1
2285;1;"Jaskier";2;1;4;5;2;1
2285;1;"Jaskier";2;1;4;5;2;1
2285;1;"Jaskier";2;1;5;5;2;1
2285;1;"Jaskier";2;1;4;5;2;1
2285;1;"Jaskier";2;1;5;5;2;1
2285;1;"Jaskier";2;1;5;5;2;1
2285;1;"Jaskier";2;1;4;5;2;1
2285;1;"Jaskier";2;1;5;5;2;1
2285;1;"Jaskier";2;1;5;5;2;1
2285;1;"Jaskier";2;1;4;5;2;1
2285;1;"Jaskier";2;1;4;5;2;1
2285;1;"Jaskier";2;1;5;5;2;1
2285;1;"Jaskier";2;1;5;5;2;1
2285;1;"Jaskier";2;1;5;5;2;1
2285;1;"Jaskier";2;1;5;5;2;1
2285;1;"Jaskier";2;1;5;5;2;1
2285;1;"Jaskier";2;1;4;5;2;1
2285;1;"Jaskier";2;1;4;5;2;1
2285;1;"Jaskier";2;1;4;5;2;1
2285;1;"Jaskier";2;1;5;5;2;1
2285;1;"Jaskier";2;1;5;5;2;1
2285;1;"Jaskier";2;1;5;5;2;1
2285;1;"Jaskier";2;1;5;5;2;1
2285;1;"Jaskier";2;1;5;5;2;1
2285;1;"Jaskier";2;1;5;5;2;1
2285;1;"Jaskier";2;1;5;5;2;1
2285;1;"Jaskier";2;1;4;5;2;1
2285;1;"Jaskier";2;1;5;5;2;1
2285;1;"Jaskier";2;1;5;5;2;1
2285;1;"Mieta";1;2;5;1;4;1
2285;1;"Mieta";1;2;4;1;4;1
2285;1;"Mieta";1;2;5;1;4;1
2285;1;"Mieta";1;2;5;1;4;1
2285;1;"Mieta";1;2;5;1;4;1
2285;1;"Mieta";1;2;5;1;4;1
2285;1;"Mieta";1;2;4;1;4;1
2285;1;"Mieta";1;2;4;1;4;1
2285;1;"Mieta";1;2;5;1;4;1
2285;1;"Mieta";1;2;4;1;4;1
2285;1;"Mieta";1;2;5;1;4;1
2285;1;"Mieta";1;2;4;1;4;1
2285;1;"Mieta";1;2;5;1;4;1
2285;1;"Mieta";1;2;5;1;4;1
2285;1;"Mieta";1;2;5;1;4;1
2285;1;"Mieta";1;2;4;1;4;1
2285;1;"Mieta";1;2;4;1;4;1
2285;1;"Mieta";1;2;4;1;4;1
2285;1;"Mieta";1;2;4;1;4;1
2285;1;"Mieta";1;2;4;1;4;1
2285;1;"Mieta";1;2;5;1;4;1
2285;1;"Mieta";1;2;5;1;4;1
2285;1;"Mieta";1;2;4;1;4;1
2285;1;"Mieta";1;2;5;1;4;1
2285;1;"Mieta";1;2;5;1;4;1
2285;1;"Mieta";1;2;5;1;4;1
2285;1;"Mieta";1;2;5;1;4;1
2285;1;"Mieta";1;2;5;1;4;1
2285;1;"Mieta";1;2;5;1;4;1
2285;1;"Mieta";1;2;5;1;4;1
2285;1;"Mieta";1;2;4;1;4;1
2285;1;"Mieta";1;2;4;1;4;1
2285;1;"Mieta";1;2;4;1;4;1
2285;1;"Mieta";1;2;5;1;4;1
2285;1;"Mieta";1;2;4;1;4;1
2285;1;"Mieta";1;2;4;1;4;1
2285;1;"Mieta";1;2;4;1;4;1
2285;1;"Mieta";1;2;4;1;4;1
2285;1;"Mieta";1;2;4;1;4;1
2285;1;"Mieta";1;2;5;1;4;1
2285;1;"Mieta";1;2;4;1;4;1
2285;1;"Mieta";1;2;4;1;4;1
2285;1;"Narcyz";1;1;5;1;2;1
2285;1;"Narcyz";1;1;4;1;2;1
2285;1;"Narcyz";1;1;4;1;2;1
2285;1;"Narcyz";1;1;5;1;2;1
2285;1;"Narcyz";1;1;4;1;2;1
2285;1;"Narcyz";1;1;5;1;2;1
2285;1;"Narcyz";1;1;5;1;2;1
2285;1;"Narcyz";1;1;5;1;2;1
2285;1;"Narcyz";1;1;4;1;2;1
2285;1;"Narcyz";1;1;5;1;2;1
2285;1;"Narcyz";1;1;5;1;2;1
2285;1;"Narcyz";1;1;5;1;2;1
2285;1;"Narcyz";1;1;4;1;2;1
2285;1;"Narcyz";1;1;4;1;2;1
2285;1;"Narcyz";1;1;5;1;2;1
2285;1;"Narcyz";1;1;5;1;2;1
2285;1;"Narcyz";1;1;4;1;2;1
2285;1;"Narcyz";1;1;5;1;2;1
2285;1;"Narcyz";1;1;5;1;2;1
2285;1;"Narcyz";1;1;5;1;2;1
2285;1;"Narcyz";1;1;5;1;2;1
2285;1;"Narcyz";1;1;5;1;2;1
2285;1;"Narcyz";1;1;5;1;2;1
2285;1;"Narcyz";1;1;5;1;2;1
2285;1;"Narcyz";1;1;4;1;2;1
2285;1;"Narcyz";1;1;4;1;2;1
2285;1;"Narcyz";1;1;5;1;2;1
2285;1;"Narcyz";1;1;4;1;2;1
2285;1;"Narcyz";1;1;5;1;2;1
2285;1;"Narcyz";1;1;5;1;2;1
2285;1;"Narcyz";1;1;4;1;2;1
2285;1;"Narcyz";1;1;5;1;2;1
2285;1;"Narcyz";1;1;5;1;2;1
2285;1;"Narcyz";1;1;4;1;2;1
2285;1;"Narcyz";1;1;5;1;2;1
2285;1;"Narcyz";1;1;4;1;2;1
2285;1;"Narcyz";1;1;4;1;2;1
2285;1;"Narcyz";1;1;4;1;2;1
2285;1;"Narcyz";1;1;5;1;2;1
2291;1;"Gozdzik";4;1;5;1;5;1
2291;1;"Gozdzik";4;1;4;1;5;1
2291;1;"Gozdzik";4;1;5;1;5;1
2291;1;"Gozdzik";4;1;4;1;5;1
2291;1;"Gozdzik";4;1;4;1;5;1
2291;1;"Gozdzik";4;1;4;1;5;1
2291;1;"Gozdzik";4;1;4;1;5;1
2291;1;"Gozdzik";4;1;4;1;5;1
2291;1;"Gozdzik";4;1;5;1;5;1
2291;1;"Gozdzik";4;1;4;1;5;1
2291;1;"Gozdzik";4;1;4;1;5;1
2291;1;"Gozdzik";4;1;5;1;5;1
2291;1;"Gozdzik";4;1;4;1;5;1
2291;1;"Gozdzik";4;1;4;1;5;1
2291;1;"Gozdzik";4;1;4;1;5;1
2291;1;"Gozdzik";4;1;4;1;5;1
2291;1;"Gozdzik";4;1;4;1;5;1
2291;1;"Gozdzik";4;1;5;1;5;1
2291;1;"Gozdzik";4;1;4;1;5;1
2291;1;"Gozdzik";4;1;5;1;5;1
2291;1;"Gozdzik";4;1;5;1;5;1
2291;1;"Gozdzik";4;1;4;1;5;1
2291;1;"Gozdzik";4;1;5;1;5;1
2291;1;"Gozdzik";4;1;4;1;5;1
2291;1;"Gozdzik";4;1;4;1;5;1
2291;1;"Gozdzik";4;1;4;1;5;1
2291;1;"Gozdzik";4;1;5;1;5;1
2291;1;"Gozdzik";4;1;5;1;5;1
2291;1;"Gozdzik";4;1;5;1;5;1
2291;1;"Gozdzik";4;1;5;1;5;1
2291;1;"Gozdzik";4;1;4;1;5;1
2291;1;"Gozdzik";4;1;4;1;5;1
2291;1;"Gozdzik";4;1;4;1;5;1
2291;1;"Gozdzik";4;1;4;1;5;1
2291;1;"Gozdzik";4;1;5;1;5;1
2291;1;"Lubin";2;2;5;1;1;1
2291;1;"Lubin";2;2;5;1;1;1
2291;1;"Lubin";2;2;4;1;1;1
2291;1;"Lubin";2;2;5;1;1;1
2291;1;"Lubin";2;2;4;1;1;1
2291;1;"Lubin";2;2;5;1;1;1
2291;1;"Lubin";2;2;4;1;1;1
2291;1;"Lubin";2;2;4;1;1;1
2291;1;"Lubin";2;2;4;1;1;1
2291;1;"Lubin";2;2;4;1;1;1
2291;1;"Lubin";2;2;5;1;1;1
2291;1;"Lubin";2;2;4;1;1;1
2291;1;"Lubin";2;2;4;1;1;1
2291;1;"Lubin";2;2;4;1;1;1
2291;1;"Lubin";2;2;4;1;1;1
2291;1;"Lubin";2;2;4;1;1;1
2291;1;"Lubin";2;2;5;1;1;1
2291;1;"Lubin";2;2;5;1;1;1
2291;1;"Lubin";2;2;5;1;1;1
2291;1;"Lubin";2;2;5;1;1;1
2291;1;"Lubin";2;2;4;1;1;1
2291;1;"Lubin";2;2;5;1;1;1
2291;1;"Lubin";2;2;4;1;1;1
2291;1;"Lubin";2;2;4;1;1;1
2291;1;"Lubin";2;2;5;1;1;1
2291;1;"Lubin";2;2;4;1;1;1
2291;1;"Lubin";2;2;4;1;1;1
2291;1;"Lubin";2;2;5;1;1;1
2291;1;"Lubin";2;2;4;1;1;1
2291;1;"Lubin";2;2;5;1;1;1
2291;1;"Lubin";2;2;4;1;1;1
2291;1;"Lubin";2;2;4;1;1;1
2291;1;"Lubin";2;2;4;1;1;1
2291;1;"Lubin";2;2;5;1;1;1
2291;1;"Lubin";2;2;4;1;1;1
2291;1;"Lubin";2;2;4;1;1;1
2291;1;"Arnika";4;1;4;5;3;1
2291;1;"Arnika";4;1;4;5;3;1
2291;1;"Arnika";4;1;5;5;3;1
2291;1;"Arnika";4;1;4;5;3;1
2291;1;"Arnika";4;1;4;5;3;1
2291;1;"Arnika";4;1;5;5;3;1
2291;1;"Arnika";4;1;5;5;3;1
2291;1;"Arnika";4;1;4;5;3;1
2291;1;"Arnika";4;1;4;5;3;1
2291;1;"Arnika";4;1;5;5;3;1
2291;1;"Arnika";4;1;4;5;3;1
2291;1;"Arnika";4;1;4;5;3;1
2291;1;"Arnika";4;1;5;5;3;1
2291;1;"Arnika";4;1;5;5;3;1
2291;1;"Arnika";4;1;4;5;3;1
2291;1;"Arnika";4;1;4;5;3;1
2291;1;"Arnika";4;1;5;5;3;1
2291;1;"Arnika";4;1;4;5;3;1
2291;1;"Arnika";4;1;5;5;3;1
2291;1;"Arnika";4;1;5;5;3;1
2291;1;"Arnika";4;1;5;5;3;1
2291;1;"Arnika";4;1;5;5;3;1
2291;1;"Arnika";4;1;5;5;3;1
2291;1;"Arnika";4;1;5;5;3;1
2291;1;"Arnika";4;1;5;5;3;1
2291;1;"Arnika";4;1;5;5;3;1
2291;1;"Arnika";4;1;5;5;3;1
2291;1;"Arnika";4;1;4;5;3;1
2291;1;"Arnika";4;1;4;5;3;1
2291;1;"Arnika";4;1;5;5;3;1
2291;1;"Arnika";4;1;4;5;3;1
2291;1;"Arnika";4;1;5;5;3;1
2291;1;"Arnika";4;1;5;5;3;1
2291;1;"Arnika";4;1;5;5;3;1
2291;1;"Arnika";4;1;5;5;3;1
2291;1;"Arnika";4;1;5;5;3;1
2291;1;"Babka";5;1;4;3;5;1
2291;1;"Babka";5;1;4;3;5;1
2291;1;"Babka";5;1;4;3;5;1
2291;1;"Babka";5;1;4;3;5;1
2291;1;"Babka";5;1;4;3;5;1
2291;1;"Babka";5;1;4;3;5;1
2291;1;"Babka";5;1;5;3;5;1
2291;1;"Babka";5;1;4;3;5;1
2291;1;"Babka";5;1;5;3;5;1
2291;1;"Babka";5;1;4;3;5;1
2291;1;"Babka";5;1;4;3;5;1
2291;1;"Babka";5;1;5;3;5;1
2291;1;"Babka";5;1;5;3;5;1
2291;1;"Babka";5;1;4;3;5;1
2291;1;"Babka";5;1;5;3;5;1
2291;1;"Babka";5;1;5;3;5;1
2291;1;"Babka";5;1;5;3;5;1
2291;1;"Babka";5;1;5;3;5;1
2291;1;"Babka";5;1;5;3;5;1
2291;1;"Babka";5;1;4;3;5;1
2291;1;"Babka";5;1;4;3;5;1
2291;1;"Babka";5;1;5;3;5;1
2291;1;"Babka";5;1;5;3;5;1
2291;1;"Babka";5;1;4;3;5;1
2291;1;"Babka";5;1;5;3;5;1
2291;1;"Babka";5;1;4;3;5;1
2291;1;"Babka";5;1;5;3;5;1
2291;1;"Babka";5;1;5;3;5;1
2291;1;"Babka";5;1;5;3;5;1
2291;1;"Babka";5;1;5;3;5;1
2291;1;"Babka";5;1;5;3;5;1
2291;1;"Babka";5;1;5;3;5;1
2291;1;"Babka";5;1;5;3;5;1
2291;1;"Babka";5;1;4;3;5;1
2291;1;"Babka";5;1;5;3;5;1
2291;1;"Babka";5;1;5;3;5;1
2291;1;"Babka";5;1;5;3;5;1
2291;1;"Babka";5;1;5;3;5;1
2291;1;"Babka";5;1;4;3;5;1
2291;1;"Fiolek";1;5;5;1;2;4
2291;1;"Fiolek";1;5;4;1;2;4
2291;1;"Fiolek";1;5;4;1;2;4
2291;1;"Fiolek";1;5;5;1;2;4
2291;1;"Fiolek";1;5;5;1;2;4
2291;1;"Fiolek";1;5;4;1;2;4
2291;1;"Fiolek";1;5;4;1;2;4
2291;1;"Fiolek";1;5;5;1;2;4
2291;1;"Fiolek";1;5;5;1;2;4
2291;1;"Fiolek";1;5;4;1;2;4
2291;1;"Fiolek";1;5;5;1;2;4
2291;1;"Fiolek";1;5;5;1;2;4
2291;1;"Fiolek";1;5;5;1;2;4
2291;1;"Fiolek";1;5;4;1;2;4
2291;1;"Fiolek";1;5;5;1;2;4
2291;1;"Fiolek";1;5;4;1;2;4
2291;1;"Fiolek";1;5;4;1;2;4
2291;1;"Fiolek";1;5;5;1;2;4
2291;1;"Fiolek";1;5;5;1;2;4
2291;1;"Fiolek";1;5;5;1;2;4
2291;1;"Fiolek";1;5;5;1;2;4
2291;1;"Fiolek";1;5;4;1;2;4
2291;1;"Fiolek";1;5;4;1;2;4
2291;1;"Fiolek";1;5;5;1;2;4
2291;1;"Fiolek";1;5;5;1;2;4
2291;1;"Fiolek";1;5;4;1;2;4
2291;1;"Fiolek";1;5;4;1;2;4
2291;1;"Fiolek";1;5;5;1;2;4
2291;1;"Fiolek";1;5;4;1;2;4
2291;1;"Fiolek";1;5;5;1;2;4
2291;1;"Fiolek";1;5;5;1;2;4
2291;1;"Fiolek";1;5;4;1;2;4
2291;1;"Fiolek";1;5;4;1;2;4
2291;1;"Fiolek";1;5;4;1;2;4
2291;1;"Fiolek";1;5;4;1;2;4
2291;1;"Chaber";1;2;4;1;3;1
2291;1;"Chaber";1;2;4;1;3;1
2291;1;"Chaber";1;2;4;1;3;1
2291;1;"Chaber";1;2;4;1;3;1
2291;1;"Chaber";1;2;5;1;3;1
2291;1;"Chaber";1;2;4;1;3;1
2291;1;"Chaber";1;2;5;1;3;1
2291;1;"Chaber";1;2;4;1;3;1
2291;1;"Chaber";1;2;5;1;3;1
2291;1;"Chaber";1;2;4;1;3;1
2291;1;"Chaber";1;2;4;1;3;1
2291;1;"Chaber";1;2;4;1;3;1
2291;1;"Chaber";1;2;5;1;3;1
2291;1;"Chaber";1;2;5;1;3;1
2291;1;"Chaber";1;2;5;1;3;1
2291;1;"Chaber";1;2;4;1;3;1
2291;1;"Chaber";1;2;4;1;3;1
2291;1;"Chaber";1;2;4;1;3;1
2291;1;"Chaber";1;2;4;1;3;1
2291;1;"Chaber";1;2;4;1;3;1
2291;1;"Chaber";1;2;5;1;3;1
2291;1;"Chaber";1;2;5;1;3;1
2291;1;"Chaber";1;2;5;1;3;1
2291;1;"Chaber";1;2;5;1;3;1
2291;1;"Chaber";1;2;5;1;3;1
2291;1;"Chaber";1;2;5;1;3;1
2291;1;"Chaber";1;2;4;1;3;1
2291;1;"Chaber";1;2;4;1;3;1
2291;1;"Chaber";1;2;4;1;3;1
2291;1;"Chaber";1;2;5;1;3;1
2291;1;"Chaber";1;2;4;1;3;1
2291;1;"Chaber";1;2;4;1;3;1
2291;1;"Chaber";1;2;4;1;3;1
2291;1;"Chaber";1;2;5;1;3;1
2291;1;"Chaber";1;2;5;1;3;1
2291;1;"Chaber";1;2;5;1;3;1
2291;1;"Chaber";1;2;4;1;3;1
2291;1;"Chaber";1;2;4;1;3;1
2291;1;"Chaber";1;2;4;1;3;1
2291;1;"Chaber";1;2;4;1;3;1
2291;1;"Dzwonek";2;1;4;2;1;1
2291;1;"Dzwonek";2;1;5;2;1;1
2291;1;"Dzwonek";2;1;4;2;1;1
2291;1;"Dzwonek";2;1;5;2;1;1
2291;1;"Dzwonek";2;1;4;2;1;1
2291;1;"Dzwonek";2;1;4;2;1;1
2291;1;"Dzwonek";2;1;4;2;1;1
2291;1;"Dzwonek";2;1;5;2;1;1
2291;1;"Dzwonek";2;1;4;2;1;1
2291;1;"Dzwonek";2;1;5;2;1;1
2291;1;"Dzwonek";2;1;4;2;1;1
2291;1;"Dzwonek";2;1;4;2;1;1
2291;1;"Dzwonek";2;1;5;2;1;1
2291;1;"Dzwonek";2;1;5;2;1;1
2291;1;"Dzwonek";2;1;4;2;1;1
2291;1;"Dzwonek";2;1;4;2;1;1
2291;1;"Dzwonek";2;1;5;2;1;1
2291;1;"Dzwonek";2;1;5;2;1;1
2291;1;"Dzwonek";2;1;4;2;1;1
2291;1;"Dzwonek";2;1;4;2;1;1
2291;1;"Dzwonek";2;1;4;2;1;1
2291;1;"Dzwonek";2;1;5;2;1;1
2291;1;"Dzwonek";2;1;5;2;1;1
2291;1;"Dzwonek";2;1;4;2;1;1
2291;1;"Dzwonek";2;1;4;2;1;1
2291;1;"Dzwonek";2;1;4;2;1;1
2291;1;"Dzwonek";2;1;5;2;1;1
2291;1;"Dzwonek";2;1;5;2;1;1
2291;1;"Dzwonek";2;1;4;2;1;1
2291;1;"Dzwonek";2;1;5;2;1;1
2291;1;"Dzwonek";2;1;4;2;1;1
2291;1;"Dzwonek";2;1;5;2;1;1
2291;1;"Dzwonek";2;1;5;2;1;1
2291;1;"Dzwonek";2;1;5;2;1;1
2291;1;"Dzwonek";2;1;5;2;1;1
2291;1;"Dzwonek";2;1;5;2;1;1
2291;1;"Jaskier";1;1;5;1;3;1
2291;1;"Jaskier";1;1;5;1;3;1
2291;1;"Jaskier";1;1;4;1;3;1
2291;1;"Jaskier";1;1;4;1;3;1
2291;1;"Jaskier";1;1;5;1;3;1
2291;1;"Jaskier";1;1;5;1;3;1
2291;1;"Jaskier";1;1;5;1;3;1
2291;1;"Jaskier";1;1;4;1;3;1
2291;1;"Jaskier";1;1;4;1;3;1
2291;1;"Jaskier";1;1;5;1;3;1
2291;1;"Jaskier";1;1;4;1;3;1
2291;1;"Jaskier";1;1;5;1;3;1
2291;1;"Jaskier";1;1;5;1;3;1
2291;1;"Jaskier";1;1;4;1;3;1
2291;1;"Jaskier";1;1;5;1;3;1
2291;1;"Jaskier";1;1;5;1;3;1
2291;1;"Jaskier";1;1;4;1;3;1
2291;1;"Jaskier";1;1;4;1;3;1
2291;1;"Jaskier";1;1;5;1;3;1
2291;1;"Jaskier";1;1;5;1;3;1
2291;1;"Jaskier";1;1;5;1;3;1
2291;1;"Jaskier";1;1;5;1;3;1
2291;1;"Jaskier";1;1;5;1;3;1
2291;1;"Jaskier";1;1;4;1;3;1
2291;1;"Jaskier";1;1;4;1;3;1
2291;1;"Jaskier";1;1;4;1;3;1
2291;1;"Jaskier";1;1;5;1;3;1
2291;1;"Jaskier";1;1;5;1;3;1
2291;1;"Jaskier";1;1;5;1;3;1
2291;1;"Jaskier";1;1;5;1;3;1
2291;1;"Jaskier";1;1;5;1;3;1
2291;1;"Jaskier";1;1;5;1;3;1
2291;1;"Jaskier";1;1;5;1;3;1
2291;1;"Jaskier";1;1;4;1;3;1
2291;1;"Jaskier";1;1;5;1;3;1
2291;1;"Jaskier";1;1;5;1;3;1
2291;1;"Mieta";1;2;5;1;2;1
2291;1;"Mieta";1;2;4;1;2;1
2291;1;"Mieta";1;2;5;1;2;1
2291;1;"Mieta";1;2;5;1;2;1
2291;1;"Mieta";1;2;5;1;2;1
2291;1;"Mieta";1;2;5;1;2;1
2291;1;"Mieta";1;2;4;1;2;1
2291;1;"Mieta";1;2;4;1;2;1
2291;1;"Mieta";1;2;5;1;2;1
2291;1;"Mieta";1;2;4;1;2;1
2291;1;"Mieta";1;2;5;1;2;1
2291;1;"Mieta";1;2;4;1;2;1
2291;1;"Mieta";1;2;5;1;2;1
2291;1;"Mieta";1;2;5;1;2;1
2291;1;"Mieta";1;2;5;1;2;1
2291;1;"Mieta";1;2;4;1;2;1
2291;1;"Mieta";1;2;4;1;2;1
2291;1;"Mieta";1;2;4;1;2;1
2291;1;"Mieta";1;2;4;1;2;1
2291;1;"Mieta";1;2;4;1;2;1
2291;1;"Mieta";1;2;5;1;2;1
2291;1;"Mieta";1;2;5;1;2;1
2291;1;"Mieta";1;2;4;1;2;1
2291;1;"Mieta";1;2;5;1;2;1
2291;1;"Mieta";1;2;5;1;2;1
2291;1;"Mieta";1;2;5;1;2;1
2291;1;"Mieta";1;2;5;1;2;1
2291;1;"Mieta";1;2;5;1;2;1
2291;1;"Mieta";1;2;5;1;2;1
2291;1;"Mieta";1;2;5;1;2;1
2291;1;"Mieta";1;2;4;1;2;1
2291;1;"Mieta";1;2;4;1;2;1
2291;1;"Mieta";1;2;4;1;2;1
2291;1;"Mieta";1;2;5;1;2;1
2291;1;"Mieta";1;2;4;1;2;1
2291;1;"Mieta";1;2;4;1;2;1
2291;1;"Mieta";1;2;4;1;2;1
2291;1;"Mieta";1;2;4;1;2;1
2291;1;"Mieta";1;2;4;1;2;1
2291;1;"Mieta";1;2;5;1;2;1
2291;1;"Mieta";1;2;4;1;2;1
2291;1;"Mieta";1;2;4;1;2;1
2291;1;"Narcyz";2;2;5;3;4;1
2291;1;"Narcyz";2;2;4;3;4;1
2291;1;"Narcyz";2;2;4;3;4;1
2291;1;"Narcyz";2;2;5;3;4;1
2291;1;"Narcyz";2;2;4;3;4;1
